season,cutoff_label,cutoff,cutoff_index,is_final_cutoff,prior_family,population_view,candidate,game_count,ypp_observed_game_count,game_key_sha256,team_key_sha256,matched_fbs_teams,nll,crps,expected_rank_mae,median_rank_mae,interval_80_coverage,interval_80_width,mean_entropy,mean_max_probability,top5_brier,top10_brier,top25_brier,posterior_converged,posterior_iterations,posterior_max_message_delta
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,context,full,v1,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.46020139944818,0.07373297771583764,18.69966999941962,18.80916030534351,0.8267267543456268,70.35114503816794,4.4775861178350835,0.026497333500565576,0.013083061899408239,0.028467665383567264,0.08760103742944406,True,12,6.791179737314357e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,context,full,y1,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.46020139944818,0.07373297771583764,18.69966999941962,18.80916030534351,0.8267267543456268,70.35114503816794,4.4775861178350835,0.026497333500565576,0.013083061899408239,0.028467665383567264,0.08760103742944406,True,12,6.791179737314357e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,context,full,y2_all_pairings_original,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.459343297225769,0.07359750286680562,18.68490377940778,18.778625954198475,0.8271866090315461,70.33587786259542,4.477931869048897,0.026493690698371836,0.013083976582591998,0.028464137293940043,0.08731515102071648,True,12,7.930530196084695e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,context,full,y2_supported,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.45934372664186,0.07359756896340267,18.68490876211943,18.778625954198475,0.8271866090315461,70.33587786259542,4.477931654739594,0.02649369633610272,0.013083975949480148,0.02846413824214958,0.08731532966539765,True,12,6.791179737314357e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,history,full,v1,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.519058671900622,0.08158211774035715,21.067931227720557,21.15267175572519,0.8455807964683161,74.72519083969466,4.5399177080406545,0.023607467931219418,0.01574673844374604,0.03262775133913097,0.09366203294809182,True,12,6.791179737314357e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,history,full,y1,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.519058671900622,0.08158211774035715,21.067931227720557,21.15267175572519,0.8455807964683161,74.72519083969466,4.5399177080406545,0.023607467931219418,0.01574673844374604,0.03262775133913097,0.09366203294809182,True,12,6.791179737314357e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,history,full,y2_all_pairings_original,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.517984549767079,0.08140157544308937,21.04974862456495,21.137404580152673,0.8463165639657868,74.77862595419847,4.540546264002817,0.023597593700072757,0.01574681504600084,0.03261841767638819,0.09332789494137053,True,12,7.930530196084695e-07
2022,q1_2022-08-27,2022-08-27T23:59:59+00:00,0,False,history,full,y2_supported,10,10,3326a2a32dc4b5614ba594ed2d20f49e789f967f8de078278d95f6dfee184f8f,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.51798499922175,0.08140164878163916,21.049754469301043,21.137404580152673,0.8463165639657868,74.77862595419847,4.540545975802804,0.023597598765872016,0.015746814887971132,0.03261842196080644,0.09332810298353834,True,12,6.791179737314357e-07
2022,q2_2022-09-22,2022-09-22T23:59:59+00:00,1,False,context,full,v1,365,358,2d1485e40496c6e8370c2938128f612399a5fcb75b27879ebdfb8efcc0bee7ae,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.285557191259587,0.053038825523953205,14.6902313874229,14.946564885496183,0.7968361997608756,48.62595419847328,4.145661987059209,0.03780645136379608,0.008388865904579759,0.01983931072642268,0.07090114315692998,True,20,6.419265009965924e-07
2022,q2_2022-09-22,2022-09-22T23:59:59+00:00,1,False,context,full,y1,365,358,2d1485e40496c6e8370c2938128f612399a5fcb75b27879ebdfb8efcc0bee7ae,49743212ca21de2549dcf9059f615351c6f2df2ee6b3cb2e27fabaf419a4e300,131,4.285557191259587,0.053038825523953205,14.6902313874229,14.946564885496183,0.7968361997608756,48.62595419847328,4.145661987059209,0.03780645136379608,0.008388865904579759,0.01983931072642268,0.07090114315692998,True,20,6.419265009965924e-07
